time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.9200000000000013,-0.105643548214,1.29640503013,10.9720284439,0.311017375537,6.23218078993,0.0,0.0885104342156,2.48472536948,4.05394644096,0.333265310592,-0.0663657959167,0.0,441.9693216263269,442.02791354882675,440.1894305367009,441.8963965205828
1.9800000000000013,-0.099257665813,1.45187289016,11.2173897776,0.330959589504,6.22855210172,0.0,0.124707431164,2.69923880339,4.12351283978,0.330522642853,-0.0507417656743,0.0,457.4638810759184,458.70387201272496,458.5149976983527,458.40666318910905
2.0400000000000014,-0.0906783890313,1.62029253648,11.4659237887,0.350392923306,6.22534764515,0.0,0.161543781053,2.91633668077,4.15979548471,0.305414436216,-0.0593553749302,0.0,450.9225911890057,450.2242755492335,450.780672322357,448.85203375407946
2.1000000000000014,-0.0796430886597,1.80315392233,11.7194009314,0.368731638455,6.22209405559,0.0,0.206622457657,3.1805622494,4.28774834798,0.306101742424,-0.0455585763705,0.0,482.5733875553622,483.6120726615462,481.0930364193193,481.23251567522885
2.1600000000000015,-0.0661795097247,2.00019698129,11.97514862,0.386928176575,6.21916782779,0.0,0.242388999769,3.38883220253,4.23638181406,0.296939896044,-0.0561216023281,0.0,426.8384980091293,425.9343224896126,426.8667295120242,426.18196303519466
2.2200000000000015,-0.0501004505687,2.2124646776,12.2336639378,0.404748232587,6.21616171479,0.0,0.293867044043,3.68811370613,4.37882829881,0.297122419797,-0.0401831489546,0.0,492.2825500511058,493.4592853416813,491.8045700893842,491.8985169030901
2.2800000000000016,-0.0308549467963,2.44312176253,12.5007013206,0.422970685364,6.21371046193,0.0,0.347840743577,4.00175742585,4.52030479292,0.314369118696,-0.0422309304259,0.0,495.9004985238541,495.74934858387127,495.9867230074518,497.3347565744752
2.3400000000000016,-0.00820806142555,2.69359712429,12.7774099427,0.441478705388,6.21065548792,0.0,0.407264205425,4.34871750439,4.70075037949,0.292837046187,-0.0804485272679,0.0,514.965181129679,512.2525889129075,512.4703961427683,511.0201658990378
2.4000000000000017,0.0176905398734,2.96293872948,13.0598202175,0.458917380962,6.20614175676,0.0,0.456411410358,4.63038182134,4.71138945067,0.285866369277,-0.0664320947348,0.0,462.3067243589377,463.405754659028,465.2507444610561,464.7862248889751
2.4600000000000017,0.0466265200729,3.24947761109,13.3427425458,0.476488132754,6.20172244264,0.0,0.508450299882,4.92188336248,4.71775490742,0.304026272179,-0.0947937192087,0.0,466.4533271363137,464.2284051753412,465.9405833593779,467.4404869685589
